등록외국인 국적별·지역별 현황(2021. 3. 31. 현재)                                     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시도,시군구,성별,총합계,한국계중국인,베트남,중국,우즈베키스탄,필리핀,캄보디아,네팔,인도네시아,타이,미국,몽골,미얀마,일본,스리랑카,타이완,카자흐스탄,방글라데시,러시아(연방),파키스탄,인도,영국,캐나다,키르기즈,프랑스,말레이시아,우크라이나,이집트,나이지리아,남아프리카공화국,티모르민주공화국,독일,홍콩,오스트레일리아,시리아,한국계러시아인,터키,모로코,가나,이란,예멘공화국,라오스,에티오피아,카메룬,이탈리아,브라질,사우디아라비아,뉴질랜드,스페인,아일랜드,싱가포르,멕시코,라이베리아,타지키스탄,우간다,리비아,알제리,네덜란드,콜롬비아,폴란드,케냐,페루,요르단,스웨덴,벨기에,아프가니스탄,세네갈,이라크,투르크메니스탄,튀니지,기니,스위스,수단,르완다,탄자니아,콩고민주공화국,그리스,에콰도르,벨로루시,말리,아랍에미리트연합,노르웨이,루마니아,오스트리아,덴마크,아제르바이잔,핀란드,헝가리,코트디부아르,칠레,이스라엘,베네수엘라,포르투갈,앙골라,감비아,불가리아,체코,아르헨티나,부룬디,무국적,잠비아,짐바브웨,마카오,리투아니아,파라과이,시에라리온,가봉,파나마,과테말라,슬로바크,크로아티아,조지아,영국외지민,아르메니아,세르비아,도미니카공화국,볼리비아,코스타리카,모잠비크,엘살바도르,팔레스타인,라트비아,피지,부르키나파소,몰도바,토고,브루나이,온두라스,미등록국가,자메이카,쿠웨이트,오만,에스토니아,슬로베니아,국제연합,아이티,레바논,니카라과,쿠바,알바니아,남수단공화국,우루과이,말라위,마다가스카르,콩고,부탄,카타르,기니비사우,키프로스,트리니다드토바고,소말리아,보츠와나,베냉,룩셈부르크,모리셔스,에리트레아,차드,에스와티니,세인트크리스토퍼네비스,키리바시,바레인,몰타,모리타니,마케도니아,아이슬란드,몬테네그로,니제르,적도기니,중앙아프리카공화국,보스니아-헤르체고비나,바누아투,바하마,레소토,도미니카연방,가이아나,파푸아뉴기니,코소보,솔로몬군도,세이셸,벨리즈,몰디브,팔라우,통가,지부티,나우루,홍콩거주난민,투발루,코모로,수리남,세인트루시아,바베이도스,리히텐슈타인,나미비아
전라남도,장흥군,남성,263,20,37,,10,2,93,22,13,2,3,6,19,,23,4,,2,,,1,1,3,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,장흥군,여성,266,8,90,15,,26,37,17,,9,6,11,3,38,,2,,,2,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,진도군,총계,"1,393",17,359,51,2,19,43,28,226,9,6,2,12,9,528,,3,2,6,,1,2,4,1,1,1,,1,,3,56,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,진도군,남성,"1,166",5,228,35,,,26,27,226,,6,,12,1,528,,1,2,5,,1,2,1,,1,,,1,,1,56,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,진도군,여성,227,12,131,16,2,19,17,1,,9,,2,,8,,,2,,1,,,,3,1,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,함평군,총계,633,16,157,24,18,31,144,80,23,25,5,4,26,19,33,1,,3,2,16,1,,,,,1,,,,,1,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,함평군,남성,347,8,55,4,17,10,71,63,22,14,,2,26,,33,1,,3,1,14,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,함평군,여성,286,8,102,20,1,21,73,17,1,11,5,2,,19,,,,,1,2,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,해남군,총계,"1,362",68,391,61,66,42,110,150,99,68,10,14,30,37,154,4,13,4,12,,1,3,3,2,,,,1,,6,9,,,,1,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,해남군,남성,864,36,162,10,62,7,69,142,99,35,5,10,29,1,154,1,10,4,6,,1,3,1,2,,,,1,,3,9,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,해남군,여성,498,32,229,51,4,35,41,8,,33,5,4,1,36,,3,3,,6,,,,2,,,,,,,3,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,화순군,총계,806,31,230,52,7,53,133,33,28,23,10,6,36,67,22,3,2,14,,2,31,1,3,1,,3,,1,3,1,5,1,,,,,,,,,,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,화순군,남성,375,17,60,15,2,26,64,29,28,15,3,4,36,2,22,1,,14,,2,23,,1,,,,,1,2,1,5,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라남도,화순군,여성,431,14,170,37,5,27,69,4,,8,7,2,,65,,2,2,,,,8,1,2,1,,3,,,1,,,,,,,,,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,총계,총계,"30,640","1,697","10,006","4,978","1,360","1,188","1,834","1,581",841,669,457,855,784,676,760,414,121,428,221,231,202,64,91,73,19,41,14,97,12,88,106,20,10,15,125,3,41,15,9,35,58,61,17,7,5,15,,14,4,10,2,7,3,12,7,3,6,3,4,3,4,9,1,7,2,32,6,,2,5,4,1,15,5,6,3,,11,2,9,,1,2,2,,1,4,,3,1,1,2,1,,22,,,1,2,3,3,3,,,,,1,,5,,,2,,1,1,,2,2,,2,,,,2,6,1,,2,2,,,,,,,2,1,2,,1,,,2,1,,,,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,
전라북도,고창군,총계,839,64,202,43,11,29,75,118,10,39,7,21,28,42,93,6,3,4,13,1,1,1,,9,1,,1,,,3,6,,,1,,,,,,,,2,,,2,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,고창군,남성,438,33,56,9,6,6,52,98,10,13,3,3,27,2,89,2,2,4,6,1,1,,,5,,,1,,,1,6,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,고창군,여성,401,31,146,34,5,23,23,20,,26,4,18,1,40,4,4,1,,7,,,1,,4,1,,,,,2,,,,,,,,,,,,2,,,2,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,군산시,총계,"5,822",481,"1,792","1,049",231,242,157,133,441,104,178,82,89,43,185,93,36,91,81,27,27,12,8,20,5,9,8,19,,9,90,6,2,2,28,,2,,,6,,6,1,,,2,,,1,2,,1,,3,,,1,,,,,,,1,,4,2,,,,,,1,,,,,1,2,,,,,,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,군산시,남성,"3,732",281,"1,106",477,191,85,117,122,428,77,108,47,81,5,184,52,12,84,26,26,23,7,5,15,4,7,4,19,,3,90,3,,2,17,,1,,,5,,2,1,,,1,,,,1,,,,2,,,1,,,,,,,,,4,2,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,군산시,여성,"2,090",200,686,572,40,157,40,11,13,27,70,35,8,38,1,41,24,7,55,1,4,5,3,5,1,2,4,,,6,,3,2,,11,,1,,,1,,4,,,,1,,,1,1,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,김제시,총계,"1,821",75,412,80,111,167,170,238,57,62,7,35,74,29,107,21,9,114,3,9,,1,2,6,,,,2,,1,3,,,,1,,1,,,,,13,,,,1,,,,,,,,,,,1,,,,,2,,,,,3,,,,,,,1,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,김제시,남성,"1,265",45,188,24,103,86,113,227,55,48,1,27,74,2,107,10,8,111,2,9,,1,2,4,,,,2,,1,3,,,,1,,1,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,김제시,여성,556,30,224,56,8,81,57,11,2,14,6,8,,27,,11,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,9,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,남원시,총계,924,91,301,90,14,47,79,74,2,40,13,13,20,59,6,23,2,6,8,5,2,1,1,,,,,7,,4,,,,,9,,,2,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
전라북도,남원시,남성,384,52,71,23,8,15,44,65,2,17,7,,20,,6,12,1,6,8,5,1,,,,,,,7,,2,,,,,7,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
전라북도,남원시,여성,540,39,230,67,6,32,35,9,,23,6,13,,59,,11,1,,,,1,1,1,,,,,,,2,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,무주군,총계,213,12,98,16,3,20,3,20,1,13,2,2,,15,,,,,1,,,,,,,3,,,,1,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,무주군,남성,61,7,18,4,1,1,1,19,,6,1,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,무주군,여성,152,5,80,12,2,19,2,1,1,7,1,2,,14,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,부안군,총계,800,32,265,57,21,29,22,59,43,70,9,3,56,25,26,7,2,1,2,2,,1,,1,,2,,1,,,2,,,,13,,11,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7,,,,,,,,,1,,,,,,16,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,부안군,남성,470,17,120,10,16,4,7,50,42,58,5,2,54,,25,2,1,1,2,2,,1,,,,1,,1,,,2,,,,10,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7,,,,,,,,,1,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,부안군,여성,330,15,145,47,5,25,15,9,1,12,4,1,2,25,1,5,1,,,,,,,1,,1,,,,,,,,,3,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,순창군,총계,347,8,119,17,8,20,38,34,8,5,3,2,6,41,1,7,,15,1,,,,,,1,,,,,4,,,,,,,,,,1,,6,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,순창군,남성,132,5,30,5,3,10,14,27,8,1,1,,6,,1,5,,13,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,순창군,여성,215,3,89,12,5,10,24,7,,4,2,2,,41,,2,,2,1,,,,,,1,,,,,3,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,완주군,총계,"3,030",141,"1,004",428,434,84,263,159,56,46,17,32,79,36,105,4,4,18,1,16,10,2,4,1,,14,,12,4,,2,,,,3,,2,1,2,,18,6,3,2,,1,,,1,,,,,,2,,2,,,,1,,1,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,완주군,남성,"1,871",90,554,173,398,58,60,133,55,20,11,11,79,4,104,1,2,15,,16,9,2,3,,,11,,12,2,,2,,,,3,,2,1,1,,18,2,2,2,,1,,,,,,,,,2,,2,,,,1,,1,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,완주군,여성,"1,159",51,450,255,36,26,203,26,1,26,6,21,,32,1,3,2,3,1,,1,,1,1,,3,,,2,,,,,,,,,,1,,,4,1,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,익산시,총계,"4,540",227,"1,440",629,143,232,412,250,91,104,49,110,127,109,105,140,26,61,15,44,29,5,23,4,,1,1,37,1,12,2,1,1,1,22,2,5,2,1,2,32,3,,1,,2,,3,,4,2,2,,1,4,,,1,,,,,,,,,,,,3,1,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,익산시,남성,"2,367",114,617,209,118,98,181,217,81,42,26,59,123,16,99,77,17,54,7,41,23,3,15,2,,,,34,1,4,2,1,,1,16,,4,1,1,1,30,2,,,,2,,1,,4,1,2,,,4,,,1,,,,,,,,,,,,3,1,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,익산시,여성,"2,173",113,823,420,25,134,231,33,10,62,23,51,4,93,6,63,9,7,8,3,6,2,8,2,,1,1,3,,8,,,1,,6,2,1,1,,1,2,1,,1,,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,임실군,총계,285,10,118,30,,10,47,35,2,8,2,,3,8,,5,1,2,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,임실군,남성,111,4,30,10,,3,18,32,1,2,1,,3,,,2,,2,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,임실군,여성,174,6,88,20,,7,29,3,1,6,1,,,8,,3,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,장수군,총계,338,17,102,29,9,11,55,45,,21,2,,15,24,5,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,장수군,남성,146,6,24,9,7,3,25,39,,9,,,15,1,5,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,장수군,여성,192,11,78,20,2,8,30,6,,12,2,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,전주시 덕진구,총계,"4,534",192,"1,034","1,286",247,111,206,77,55,42,74,381,34,94,37,23,21,86,31,92,101,10,12,19,10,7,3,18,2,17,,10,,3,27,,6,8,2,24,1,10,5,3,,8,,3,2,2,,4,,4,,2,,1,4,1,2,3,,6,2,20,,,,1,,1,,,1,2,,8,,,,,2,,,1,,,,,,1,1,,1,,,1,2,,3,2,,,,,1,,3,,,2,,1,1,,,,,2,,,,1,5,1,,,,,,,,,,,,1,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,전주시 덕진구,남성,"2,115",92,383,500,205,34,110,62,32,17,31,167,30,11,35,6,14,61,14,81,65,7,10,9,6,5,1,11,1,10,,3,,2,19,,3,1,2,13,1,3,4,3,,3,,2,1,2,,1,,,,,,1,,,1,2,,4,1,13,,,,,,1,,,1,2,,2,,,,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,1,,3,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,전주시 덕진구,여성,"2,419",100,651,786,42,77,96,15,23,25,43,214,4,83,2,17,7,25,17,11,36,3,2,10,4,2,2,7,1,7,,7,,1,8,,3,7,,11,,7,1,,,5,,1,1,,,3,,4,,2,,,4,1,1,1,,2,1,7,,,,1,,,,,,,,6,,,,,2,,,1,,,,,,,1,,1,,,,1,,2,2,,,,,,,,,,2,,1,1,,,,,2,,,,,5,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
전라북도,전주시 완산구,총계,"4,216",154,"1,866","1,032",80,73,137,6,9,21,80,160,156,78,7,67,9,11,29,3,27,24,39,7,1,5,,,5,28,,3,7,7,4,1,6,,3,2,1,1,8,1,3,1,,6,,2,,,3,1,1,,,1,,1,1,3,,,,,1,,2,1,3,,,3,5,,,1,,2,,,,1,,,1,,1,,1,,,,5,,,,,,,1,,,,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
